length_url,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,status,url_numeric_domain,url_numeric_path_length,url_numeric_num_subdomains,url_numeric_has_ip,url_numeric_has_special_chars
86,3,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,1,4036,40,0,0,1
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1681,1,1,1,0
83,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,7180,55,1,0,0
49,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1956,13,0,0,0
33,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5985,6,1,0,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,15,1,0,0
56,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,7463,31,1,0,1
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8000,1,1,0,0
70,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5754,30,1,0,1
128,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3476,1,9,1,0
25,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2867,12,0,0,0
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5508,9,1,0,0
52,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,5116,28,1,0,1
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5406,1,1,0,0
41,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4142,1,1,1,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7235,1,1,0,0
32,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2669,1,0,0,0
66,3,1,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5065,22,1,0,1
85,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,5694,63,1,0,1
52,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,3483,24,1,0,0
109,3,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7347,82,1,0,1
84,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2978,57,0,0,1
110,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3502,17,1,0,0
171,2,1,0,1,2,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,1,2462,72,0,0,1
17,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,8157,1,0,0,0
19,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3767,0,0,0,0
98,4,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1,77,77,2,1,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1423,1,1,0,0
28,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,4532,0,2,0,0
64,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,1,2206,18,1,1,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,16,1,0,0
132,2,1,0,0,0,0,0,2,0,0,7,0,3,0,0,0,0,0,1,0,1,2717,92,1,1,0
124,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,1,0,1,3773,83,1,0,1
51,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,1667,26,0,0,0
141,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,167,85,1,1,1
126,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
21,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3879,0,1,0,0
53,2,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,6781,32,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7621,1,1,0,0
76,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,1913,55,0,0,0
79,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6906,40,1,0,1
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
35,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5101,9,1,0,0
56,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6043,27,1,0,1
49,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,6723,20,1,0,0
41,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6615,14,1,0,0
84,2,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,0,0,0,1,8191,57,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6106,1,1,0,0
21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7251,1,1,0,0
35,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,6317,15,1,0,0
28,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6802,1,1,0,0
97,5,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,1,6997,39,2,0,0
36,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3144,15,0,0,0
63,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7815,36,1,0,1
24,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1174,0,1,0,0
40,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1783,0,1,1,0
85,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,2051,61,0,0,1
56,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3510,10,3,1,0
49,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,2358,31,0,0,0
23,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4131,5,0,0,0
64,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,1544,40,0,0,1
46,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,1921,18,1,0,1
36,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3319,20,0,0,0
29,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2872,0,1,1,0
55,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,816,20,1,1,0
45,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,7678,13,1,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4565,1,1,0,0
231,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,1,334,34,1,0,1
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,4905,5,1,0,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4910,1,1,0,0
27,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7436,1,1,0,0
81,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7357,47,1,0,0
58,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6305,34,1,0,1
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2183,1,1,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5310,1,1,0,0
87,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,896,67,0,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2035,1,1,0,0
133,2,12,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,716,112,1,0,1
26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6287,1,2,0,0
36,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,3982,14,0,0,0
29,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1870,6,0,0,0
37,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2757,1,1,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7150,1,1,0,0
47,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8024,25,1,0,1
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4320,1,1,1,0
93,5,1,1,1,0,0,1,0,0,1,6,0,1,0,0,0,1,0,1,0,1,3001,37,1,0,0
44,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,8229,10,3,0,0
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3432,1,1,0,0
63,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,8123,34,1,0,1
56,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4017,12,3,1,0
28,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,8234,0,1,1,0
51,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6978,23,1,0,1
50,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3944,27,0,0,0
70,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,4815,46,1,0,1
41,2,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,1,0,0,0,5666,11,1,0,0
74,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6675,50,1,0,1
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4762,1,1,0,0
114,3,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5033,87,1,0,1
49,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,857,16,0,0,1
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6376,1,1,0,0
42,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5588,20,1,0,1
28,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3275,1,0,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6869,1,1,0,0
32,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5186,10,1,0,0
34,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1170,1,1,1,0
51,2,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,1,6968,7,1,0,0
78,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7412,53,1,0,1
43,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,887,7,3,0,0
154,2,1,0,1,1,0,2,3,0,0,7,0,5,0,1,0,0,0,1,0,1,2589,94,1,1,0
35,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7871,1,2,0,0
54,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5551,25,1,0,1
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6950,1,1,0,0
25,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3329,1,0,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4968,1,1,0,0
61,4,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,169,24,2,1,0
41,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,7049,4,1,0,0
47,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,2709,27,0,0,0
19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4614,1,1,0,0
38,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6057,12,1,0,1
64,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,7420,38,1,0,1
271,5,0,0,1,2,0,3,1,0,0,10,0,1,0,2,0,0,1,3,0,1,5204,78,1,0,0
50,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,4033,33,0,0,0
80,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1529,49,1,0,1
67,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,419,31,0,0,0
282,3,1,0,1,3,0,4,4,0,7,7,0,1,0,0,0,0,0,1,0,1,3734,60,1,0,0
144,2,2,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,2,0,1,1369,90,1,0,1
52,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2572,25,0,0,1
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5076,1,1,0,0
50,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,5072,22,1,0,0
60,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1111,19,1,0,0
87,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7429,61,1,0,1
35,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,1,8070,10,1,1,0
102,4,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,1,6267,30,2,0,0
63,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4578,1,1,0,0
36,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2769,1,1,0,0
21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7955,1,1,0,0
238,3,8,0,1,3,0,4,1,0,11,3,0,1,0,0,0,3,0,0,0,1,2814,6,1,0,0
36,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,162,16,2,1,0
38,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7256,1,1,0,0
88,5,2,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,1,47,67,2,1,1
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4226,1,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,4966,3,1,0,0
101,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,1155,78,1,0,1
18,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3507,0,1,0,0
27,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,6224,5,1,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3020,5,1,0,0
36,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3401,15,0,0,1
53,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,6856,32,1,0,0
66,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,1,6928,46,1,0,1
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,660,1,1,0,0
27,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,8231,6,0,0,0
21,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,57,1,2,1,0
123,2,15,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,5504,97,1,0,1
47,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5794,22,2,0,0
59,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,8036,36,1,0,1
15,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,121,4,0,1,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5847,1,1,0,0
82,5,3,0,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3245,20,3,1,1
77,2,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1314,53,1,0,0
38,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,4431,17,1,1,0
39,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,634,0,1,0,0
42,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5265,19,1,0,0
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5871,6,1,0,0
53,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2924,1,1,0,0
44,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6570,21,1,1,1
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5725,1,1,0,0
17,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1051,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5054,1,1,0,0
129,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,1,7564,20,4,0,0
42,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1267,1,1,1,0
52,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,0,0,5209,26,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7058,1,1,1,0
43,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1305,22,1,0,0
28,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3754,1,1,0,0
97,3,1,0,0,0,0,0,0,0,2,7,0,1,0,0,0,2,1,0,0,0,5700,68,1,0,1
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3436,1,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6061,1,1,0,0
35,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2446,9,1,0,0
62,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5746,35,1,0,1
127,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
29,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4123,0,1,1,0
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,1,5679,10,1,0,0
72,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5923,30,1,0,1
33,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,6540,0,1,0,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,15,1,0,0
61,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2555,12,3,1,0
51,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,6042,12,1,0,0
44,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1615,26,0,0,1
259,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1539,240,1,0,1
57,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,1,5852,29,1,0,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7377,1,1,0,0
47,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2593,25,1,0,0
93,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2981,60,1,0,1
49,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,5248,24,1,0,1
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6023,1,1,0,0
45,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5856,16,1,0,0
105,2,1,0,1,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,1,1705,59,1,0,0
109,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3721,3,1,0,0
40,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,7367,0,1,0,0
24,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1855,12,0,0,0
37,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7905,13,1,0,0
152,2,20,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7120,131,1,0,1
124,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,1,7321,20,4,0,0
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,5166,13,1,1,0
126,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
51,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,974,20,1,1,1
126,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,1,104,10,1,1,0
49,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,7678,17,1,0,0
46,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6823,21,1,0,1
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5508,7,1,0,0
45,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,4536,23,1,0,0
36,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,900,1,1,0,0
56,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,4018,20,1,0,0
54,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,5209,28,1,0,0
76,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7504,1,1,0,0
70,2,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,1,1194,46,1,0,1
22,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,159,1,2,1,0
46,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1976,1,1,0,0
53,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8024,31,1,0,1
105,5,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3,0,1,5204,78,1,0,0
64,2,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1530,22,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4489,1,1,0,0
47,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6471,22,1,0,0
126,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,1,3,10,1,1,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3152,1,1,0,0
42,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,8067,14,1,0,0
15,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3922,0,0,0,0
44,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5975,24,1,0,0
71,3,1,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,6403,41,1,0,0
72,2,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3009,20,0,0,0
48,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6722,16,1,0,0
29,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,8216,0,1,1,0
71,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3894,46,1,0,1
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3486,1,1,1,0
59,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3469,34,1,1,0
55,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1547,20,1,0,1
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5673,1,1,0,0
32,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2683,13,1,0,0
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6907,1,1,0,0
115,3,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,4217,96,1,0,1
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,170,11,1,1,0
74,3,3,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,7749,47,1,0,1
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
18,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1763,0,0,0,0
62,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5223,33,1,1,1
56,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5888,32,1,0,1
53,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,4277,1,3,1,0
27,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2039,5,0,0,0
84,8,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,1,1868,18,7,1,1
56,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,3157,31,0,0,1
