length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,ratio_nullHyperlinks,nb_extCSS,ratio_extRedirection,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,onmouseover,right_clic,empty_title,status
54,19,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,5,1,15,3,15,15,8,7.8,15.0,6.0,0,0,0,0,0,0,0,0,0.727272727,50.0,50.0,0,52.94117647,0,0,0,0
151,10,1,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0.271523179,0.0,0,0,0,0,0,3,0,0,6,10,7,3,110,7,110,22.66666667,7.0,25.8,0,0,0,0,0,0,0,0,0.636363636,100.0,0.0,0,10.0,0,0,0,1
84,25,0,3,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.035714286,0.0,0,0,0,0,0,3,0,0,11,6,3,1,17,17,8,5.727272727000001,10.0,4.777777778,0,0,0,0,0,0,0,1,0.1578947369999999,0.0,100.0,1,53.84615385,0,0,0,0
55,10,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,7,0,3,2,8,3,8,5.0,3.0,5.333333333,3,0,0,0,0,0,0,1,0.0,50.0,50.0,0,93.33333333,0,0,0,1
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,0,2,0.058823529,50.0,50.0,0,75.0,0,0,0,0
39,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,3,4,3,14,14,8,14,8.333333332999999,5.5,14.0,0,1,0,0,0,0,0,12,0.0,0.0,100.0,0,100.0,0,0,0,0
28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,3,3,0,6,6,0,4.333333333,4.333333333,0.0,0,0,0,0,0,0,0,0,0.071428571,86.66666667,13.33333333,0,56.25,0,0,0,0
32,16,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,5,4,3,3,4,4,4,3.4,3.333333333,3.5,0,0,0,0,0,0,0,2,0.111111111,0.0,0.0,0,86.95652174,0,0,0,0
16,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0.875,0.0,0.0,0,81.29032258,0,0,0,0
23,12,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,2,0,8,2,8,8,2,5.0,8.0,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
29,21,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,2,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,5.128205128,0,0,0,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0,0,0.1,100.0,0.0,0,0.0,0,0,0,1
41,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,4,4,3,5,11,7,11,6.5,5.0,8.0,0,0,0,0,0,0,0,0,0.692307692,100.0,0.0,0,62.06896552,0,0,0,0
22,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.181818182,0.0,0,0,0,0,0,1,0,1,2,0,3,7,7,3,7,5.0,3.0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
52,14,0,3,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,1,0,0,0,1,0.038461538,0.0,0,0,0,0,0,3,0,0,7,4,3,3,7,6,7,5.0,4.5,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
38,20,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.026315789,0.0,0,0,0,0,0,3,0,0,5,3,3,1,13,13,3,4.4,8.0,2.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
30,21,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,2,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,3,0.086956522,0.0,100.0,0,13.04347826,0,0,0,0
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.105263158,0.0,0,0,0,1,0,3,1,0,7,7,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
430,13,1,24,0,1,2,9,0,10,18,0,0,21,0,5,0,9,0,0,1,0,1,4,1,0.039534884,0.7692307690000001,0,0,1,1,1,3,0,0,81,10,2,1,10,3,10,4.271604938,2.5,4.363636364,3,0,0,1,0,2,0,3,0.0,0.0,0.0,0,33.33333333,0,0,0,1
37,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,3,0,2,10,12,12,10,8.0,7.0,10.0,0,0,0,0,0,0,0,0,0.666666667,100.0,0.0,0,25.0,0,0,0,0
73,23,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.068493151,0.0,0,0,0,0,0,3,0,0,9,3,5,3,13,13,8,6.0,9.0,5.1428571430000005,0,0,0,0,0,0,0,0,0.266666667,50.0,50.0,0,27.77777778,0,0,0,0
56,15,0,2,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,3,1,0,0,0,1,0.107142857,0.0,0,0,0,0,0,2,0,0,7,3,3,3,9,7,9,5.428571429,5.0,5.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
70,13,0,1,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,11,2,9,1,9,9,7,4.363636364,9.0,3.9,0,0,0,0,0,0,0,1,0.818181818,0.0,100.0,0,100.0,0,0,0,0
70,20,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,3,0,0,7,1,4,4,13,12,13,7.714285714,8.0,7.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
52,19,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.076923077,0.0,0,0,0,0,0,2,1,0,6,3,3,4,11,11,8,6.0,7.0,5.5,0,0,0,0,0,0,0,0,0.3,0.0,100.0,0,33.33333333,0,0,0,0
31,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0,0.0,0,0,0,0
90,19,1,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,1,0,0,0,0.244444444,0.0,0,0,1,0,0,3,0,1,8,12,3,3,32,11,32,8.875,7.0,9.5,1,0,0,1,0,0,0,0,0.3,20.0,80.0,0,0.0,0,0,0,1
45,15,1,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.1555555559999999,0.0,0,0,1,0,0,3,0,0,6,1,3,3,8,8,7,5.0,5.5,4.75,0,0,0,0,0,0,0,0,0.0,96.77419355,3.225806452,0,71.69811321,0,0,0,0
55,20,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.036363636,0.05,0,0,0,0,0,3,0,0,6,4,3,4,12,12,10,6.5,7.5,6.0,0,0,0,0,0,0,0,0,0.166666667,90.0,10.0,0,11.11111111,0,0,0,0
65,12,0,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.076923077,0.166666667,0,0,0,0,0,3,0,0,8,4,3,2,15,4,15,5.75,3.5,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
41,33,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.073170732,0.090909091,0,0,0,1,0,2,1,0,3,4,5,0,13,13,0,9.0,9.0,0.0,0,0,0,0,0,0,0,9,0.013986014,0.0,100.0,0,29.62962963,0,0,0,1
71,25,1,2,1,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.169014085,0.0,0,0,0,0,0,2,1,0,8,0,6,3,14,14,7,6.5,10.0,5.333333333,0,0,0,0,0,0,0,5,0.1328502419999999,6.666666667,93.33333333,0,7.391304347999999,0,0,0,1
83,16,0,2,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.072289157,0.0,0,0,0,0,0,2,0,0,8,2,5,1,33,6,33,7.875,5.5,8.666666667000001,1,1,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,1
73,18,1,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.342465753,0.0,0,0,0,0,0,1,1,0,4,1,14,5,32,14,32,14.5,14.0,14.66666667,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
44,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.204545455,0.1,0,0,0,0,0,2,0,0,5,1,3,6,11,11,6,5.8,5.75,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
114,16,0,4,1,0,1,0,0,1,0,0,0,8,0,2,0,0,0,0,1,0,1,1,1,0.052631579,0.0,0,0,0,0,0,3,1,0,12,8,3,2,16,8,16,7.5,5.5,7.9,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.157480315,0.0,0,0,0,1,0,3,1,0,13,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
99,20,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.070707071,0.0,0,0,0,0,0,3,0,0,9,4,3,2,44,12,44,8.888888889,7.5,9.285714286,0,0,0,0,0,0,0,3,0.153846154,100.0,0.0,0,0.0,0,0,0,1
56,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,7,3,3,5,7,7,7,5.428571429,4.666666667,6.0,1,0,0,0,0,0,0,0,0.7142857140000001,100.0,0.0,0,0.0,0,0,0,1
51,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,5,3,3,4,12,9,12,7.0,6.0,7.666666667,0,0,0,0,0,0,0,3,0.133333333,81.25,18.75,0,16.66666667,0,0,0,0
51,14,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,6,2,7,3,7,7,7,5.333333333,7.0,5.0,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
40,24,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,5,3,3,2,13,13,3,4.8,6.333333333,2.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,66.66666667,0,0,0,0
33,14,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,5,3,3,1,5,4,5,3.0,3.5,2.666666667,1,0,0,0,0,0,0,1,0.0,92.85714286,7.142857143,0,87.5,0,0,0,1
88,20,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,10,3,7,3,9,8,9,6.6,7.5,6.375,0,0,0,0,0,0,0,1,0.125,100.0,0.0,0,90.90909091,0,0,0,0
122,18,0,2,0,0,0,0,0,0,13,0,0,5,0,1,0,0,0,0,1,2,0,0,0,0.049180328,0.0,0,0,1,0,0,2,0,0,18,3,3,4,10,10,8,5.166666667,6.5,5.0,0,0,0,0,0,0,0,1,0.333333333,100.0,0.0,0,75.0,0,0,0,0
53,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,5,3,3,3,12,12,10,7.6,7.5,7.666666667,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,0
46,37,0,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.086956522,0.108108108,0,0,0,1,0,3,1,0,7,2,2,0,6,6,0,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,2,0,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,0.846153846,0.0,0.0,0,14.28571429,0,0,0,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,4,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,0,2,0.0,100.0,0.0,0,10.0,0,0,0,0
48,16,0,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,7,3,3,1,8,8,7,4.1428571430000005,5.5,3.6,0,0,0,0,0,0,0,2,0.031746032,25.0,75.0,0,100.0,0,0,0,0
101,6,0,2,0,0,1,2,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,11,0,3,3,19,3,19,7.272727272999999,3.0,7.7,1,0,0,0,0,0,0,0,0.142857143,100.0,0.0,0,40.0,0,0,0,1
41,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,5,4,3,3,11,11,6,5.2,7.0,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
43,35,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.093023256,0.114285714,0,0,0,0,0,3,0,0,4,0,4,0,10,10,0,7.0,7.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
15,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
42,10,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.071428571,0.0,0,0,0,0,0,3,0,0,7,3,3,1,9,3,9,3.714285714,3.0,4.0,0,0,0,0,0,0,0,0,0.4,100.0,0.0,0,37.5,0,0,0,0
51,15,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,5,1,11,3,11,11,7,7.0,11.0,6.0,0,0,0,0,0,0,0,3,0.198019802,0.0,100.0,0,42.7184466,0,0,0,0
48,27,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,8,3,2,3,6,6,4,3.75,3.8,3.666666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
49,19,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,4,1,15,3,15,15,8,8.5,15.0,6.333333333,0,0,0,0,0,0,0,0,0.6190476189999999,100.0,0.0,0,76.66666667,0,0,0,0
25,13,0,1,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,3,0,3,1,5,5,1,3.0,4.0,1.0,0,0,0,0,0,0,0,0,1.0,100.0,0.0,0,75.0,0,0,0,1
49,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.020408163,0.0,0,0,0,0,0,2,0,1,7,3,3,1,8,7,8,4.428571429,5.0,4.2,0,1,0,0,0,0,0,1,0.053763441,34.57943925,65.42056075,0,73.68421053,0,0,0,0
48,25,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.020833333,0.0,0,0,0,0,0,3,0,0,5,2,7,3,13,13,6,6.6,10.0,4.333333333,0,0,0,0,0,0,0,0,0.214285714,100.0,0.0,0,40.0,0,0,0,0
108,25,0,4,1,1,1,0,0,0,0,0,1,6,0,1,0,0,0,0,1,1,0,0,1,0.037037037,0.0,0,0,1,0,0,3,1,0,12,4,3,2,23,17,23,7.166666667,10.0,6.6,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
39,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,2,0,0,3,2,17,4,17,17,5,8.666666667000001,17.0,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
80,20,0,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,9,4,3,3,10,9,10,6.444444444,6.0,6.571428571,0,0,0,0,0,0,0,0,0.411764706,63.63636364,36.36363636,0,65.71428571,0,0,0,0
36,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,4,3,3,4,9,9,6,5.5,6.0,5.0,0,0,0,0,0,0,0,0,0.212765957,0.0,0.0,0,14.54545455,0,0,0,0
28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,4,3,0,6,6,0,4.666666667,4.666666667,0.0,0,0,0,0,0,0,0,8,0.02484472,4.0,96.0,0,13.04347826,0,0,0,0
33,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.060606061,0.0,0,0,0,0,0,2,0,0,3,2,3,10,10,5,10,6.0,4.0,10.0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,1
23,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,2,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0.133333333,95.83333333,4.166666667,0,17.46031746,0,0,0,0
77,18,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,9,3,3,2,10,10,9,6.333333333,6.5,6.285714286,0,0,0,0,0,0,0,3,0.111111111,97.4137931,2.586206897,0,19.16666667,0,0,0,0
342,19,1,5,6,1,0,5,0,4,0,0,8,5,0,1,0,2,0,1,1,0,0,0,0,0.415204678,0.0,0,0,0,0,0,3,0,0,30,17,3,2,34,8,34,9.9,5.5,10.21428571,1,0,0,0,0,0,0,0,0.4375,100.0,0.0,0,0.0,0,0,0,1
38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.131578947,0.172413793,0,0,0,0,0,2,1,0,3,1,6,0,9,9,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
73,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,9,3,3,4,14,14,7,6.0,8.5,5.285714286,2,0,0,0,0,0,0,3,0.333333333,66.66666667,33.33333333,0,25.92592593,0,0,0,0
33,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,4,3,3,4,7,7,4,4.5,5.0,4.0,0,1,0,0,0,0,0,0,0.074074074,0.0,0.0,0,0.0,0,0,0,0
67,17,0,3,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,9,5,3,2,9,9,9,5.333333333,6.0,5.1428571430000005,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
39,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.051282051,0.0,0,0,0,0,0,2,0,0,4,0,5,2,9,8,9,6.0,6.5,5.5,0,0,0,0,0,0,0,0,0.64,100.0,0.0,0,56.14035088,0,0,0,0
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,1,0.0,94.73684211,5.263157895,0,46.66666667,0,0,0,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,4,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,1,0.285714286,66.66666667,33.33333333,0,85.0,0,0,0,0
39,7,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.128205128,0.0,0,0,0,0,0,2,0,0,6,0,3,3,6,3,6,3.666666667,3.0,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
62,22,1,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.35483871,0.0,0,0,0,0,0,3,1,0,5,5,3,32,32,7,32,9.6,4.0,32.0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
41,13,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,5,1,9,3,9,9,6,5.2,9.0,4.25,2,0,0,0,0,0,0,0,0.142857143,62.5,37.5,0,0.0,0,0,0,1
40,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,2,0,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,0,0,0.846153846,0.0,0.0,0,14.28571429,0,0,0,1
51,26,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,6,3,3,4,9,9,7,5.833333333,6.666666667,5.0,0,0,0,0,0,0,0,0,1.0,100.0,0.0,0,50.0,0,0,0,0
59,12,0,2,3,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,0,0.06779661,0.0,0,0,0,0,0,2,0,1,8,3,3,3,8,5,8,5.125,4.0,5.5,0,0,0,0,0,0,0,0,1.038461538,46.36363636,53.63636364,0,95.0,0,0,0,0
50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,6,3,3,1,12,12,8,5.5,7.5,4.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,75.0,0,0,0,0
52,25,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.057692308,0.04,0,0,0,0,0,2,1,0,4,3,2,18,18,13,18,9.25,6.333333333,18.0,0,0,0,0,0,0,0,1,0.285714286,100.0,0.0,0,0.0,0,0,0,1
43,15,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,2,1,0,5,0,11,2,11,11,7,5.6,11.0,4.25,0,0,0,0,0,0,0,1,0.3125,0.0,100.0,0,44.44444444,0,0,0,1
94,42,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.127659574,0.071428571,0,0,1,1,0,3,0,0,10,6,8,2,30,30,7,7.5,19.0,4.625,0,1,0,0,0,0,0,3,0.16,16.66666667,83.33333333,0,10.0,0,0,0,1
60,15,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,6,4,3,3,15,7,15,7.333333333,5.0,8.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,83.33333333,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,0,0,0.3,100.0,0.0,0,12.5,0,0,0,0
204,27,0,2,1,0,1,0,0,2,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.132352941,0.0,0,0,0,0,0,2,0,1,11,2,7,1,65,15,65,16.45454545,11.0,17.66666667,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,1
94,24,1,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0.159574468,0.0,0,0,1,0,0,3,0,1,10,2,5,3,19,7,19,7.3,6.0,7.857142857,1,1,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,0,1
41,33,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,3,1,0,5,1,3,0,7,7,0,5.2,5.2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
